Timestamp,X,Y,Polarity
43814,75,77,0
43817,48,74,0
43819,160,59,1
43822,171,59,1
43825,89,74,0
43831,38,64,0
43833,33,49,0
43834,35,62,0
43841,143,72,0
43842,80,76,0
43844,36,61,0
43845,152,71,0
43846,1,6,1
43848,105,85,1
43851,161,70,0
43853,71,59,0
43854,39,53,1
43859,115,53,1
43867,83,68,1
43868,115,52,1
43873,111,91,0
43874,115,85,0
43875,51,57,1
43877,72,57,0
43877,39,59,0
43880,158,59,1
43885,97,76,0
43887,157,71,0
43891,33,71,1
43892,158,70,0
43894,38,70,1
43894,112,59,1
43900,166,59,1
43901,86,75,0
43903,82,67,1
43904,66,67,1
43912,110,62,1
43914,46,56,1
43915,127,21,1
43915,134,39,0
43916,174,58,1
43917,113,58,1
43918,69,58,0
43919,112,90,0
43921,159,71,0
43922,130,82,0
43924,59,76,0
43925,148,71,0
43926,65,76,0
43927,134,29,1
43928,102,99,0
43929,146,72,0
43931,35,48,0
43935,154,61,1
43935,186,61,1
43936,142,49,1
43943,155,71,0
43944,77,75,0
43956,105,60,1
43963,99,60,1
43963,173,60,1
43964,39,72,0
43964,30,43,1
43965,158,71,0
43968,109,85,0
43976,134,59,1
43980,62,66,1
43981,45,84,0
43984,57,67,1
43987,216,5,0
43988,41,73,0
43989,79,59,0
43991,89,64,1
44007,114,68,1
44007,222,68,1
44008,110,92,0
44008,138,58,1
44011,37,48,0
44015,57,48,1
44019,171,62,1
44022,107,62,1
44023,149,54,0
44028,99,76,0
44029,141,61,1
44031,184,61,1
44032,61,66,1
44033,60,66,1
44033,136,56,0
44037,166,71,0
44042,54,57,1
44049,107,83,0
44053,43,60,0
44053,101,96,0
44056,20,6,0
44069,38,55,0
44070,67,76,0
44071,62,68,1
44072,187,68,0
44073,74,59,0
44074,135,36,0
44075,56,75,0
44077,65,84,1
44079,225,50,1
44081,45,50,1
44081,147,101,1
44082,97,62,0
44084,75,76,0
44087,89,76,1
44089,97,95,1
44090,121,53,0
44094,156,59,1
44100,132,79,0
44102,134,80,0
44106,53,57,1
44110,40,63,0
44111,137,57,0
44114,107,95,0
44115,140,75,0
44117,155,65,1
44119,57,65,1
44120,64,76,0
44122,152,54,0
44125,101,77,0
44131,86,19,1
44133,90,75,0
44141,38,75,1
44149,101,58,0
44150,35,70,1
44154,165,71,0
44158,176,70,0
44159,115,51,1
44161,60,75,0
44162,119,62,0
44163,97,55,0
44165,46,82,0
44172,57,68,1
44174,100,56,0
44174,95,68,1
44180,69,72,1
44182,86,38,1
44184,121,38,1
44185,104,62,1
44190,191,60,1
44194,177,47,1
44194,115,47,1
44202,60,63,1
44206,94,63,1
44207,122,35,1
44213,118,85,0
44214,125,28,1
44215,42,55,0
44218,102,64,1
44222,74,64,1
44222,96,64,1
44222,100,77,0
44223,58,97,1
44227,140,72,0
44228,39,69,1
44229,117,69,1
44229,127,24,1
44233,111,59,1
44234,136,59,1
44234,89,58,0
44235,178,58,1
44235,181,60,1
44236,68,77,0
44237,89,66,1
44239,112,52,1
44241,79,57,0
44243,41,67,1
44245,127,67,1
44246,150,54,0
44251,203,54,1
44252,139,49,1
44253,116,49,1
44270,153,70,0
44271,138,77,0
44287,109,63,1
44288,48,54,0
44289,188,62,1
44292,186,69,0
44305,190,67,0
44307,42,85,0
44308,70,20,0
44311,13,69,0
44312,11,35,1
44314,11,35,1
44315,150,61,1
44315,193,61,1
44316,87,64,1
44316,36,54,1
44319,102,98,0
44320,136,52,0
44321,175,60,1
44322,55,76,0
44322,171,60,1
44325,180,69,0
44327,172,50,0
44332,136,27,0
44333,59,66,1
44334,46,51,1
44335,150,51,1
44336,134,19,1
44337,145,53,0
44338,97,99,0
44339,160,70,0
44341,43,70,1
44342,43,73,0
44346,119,40,1
44354,37,63,1
44360,67,63,1
44360,160,71,0
44363,50,78,0
44364,34,53,1
44366,143,60,1
44369,158,60,1
44370,63,97,1
44370,44,58,0
44372,86,26,1
44374,161,71,0
44375,51,78,0
44377,180,56,0
44378,52,57,1
44380,118,84,0
44389,65,66,1
44390,190,107,1
44392,88,65,1
44394,124,85,0
44400,154,71,0
44404,67,71,1
44410,163,70,0
44420,148,72,0
44425,126,84,0
44426,123,31,1
44429,106,77,0
44436,98,76,0
44446,141,59,0
44452,37,53,1
44453,168,53,0
44453,40,45,1
44456,143,58,0
44459,151,71,0
44460,116,48,1
44461,108,94,0
44462,81,1,1
44464,40,84,0
44468,161,60,1
44472,175,70,0
44474,42,57,0
44475,92,61,1
44476,182,61,1
44477,160,61,1
44477,177,53,0
44478,33,55,0
44482,42,73,0
44486,141,72,0
44490,142,62,1
44492,37,50,1
44492,149,62,1
44495,133,50,1
44495,91,75,0
44503,79,65,0
44504,143,52,0
44505,36,64,1
44508,36,64,1
44509,142,52,0
44513,161,53,0
44519,39,63,0
44520,98,63,1
44522,91,58,0
44524,83,75,0
44525,29,57,1
44526,91,88,1
44533,37,70,1
44534,37,70,1
44537,36,55,0
44538,98,65,1
44540,62,65,1
44540,74,65,1
44541,61,108,1
44541,123,56,1
44543,161,56,1
44544,44,62,1
44544,88,77,1
44545,104,78,1
44546,168,63,0
44547,36,66,0
44551,181,70,0
44555,188,59,1
44559,172,58,1
44560,171,58,1
44560,34,49,0
44561,144,49,1
44563,80,11,1
44567,60,76,0
44571,92,68,1
44576,84,68,1
44576,94,60,1
44578,40,73,0
44581,142,58,0
44582,65,67,1
44583,133,80,0
44589,60,87,1
44589,61,87,1
44590,50,55,0
44591,146,48,1
44595,41,61,0
44598,86,61,1
44598,142,61,1
44604,35,55,0
44605,142,72,0
44606,182,69,0
44613,179,69,0
44618,121,52,0
44619,151,60,1
44620,182,60,1
44620,138,73,1
44622,100,99,0
44622,37,73,1
44625,48,80,0
44627,184,61,1
44629,37,54,1
44642,127,82,0
44643,132,81,0
44650,188,68,0
44652,72,75,0
44654,48,81,0
44659,144,55,1
44661,88,66,1
44666,1,6,1
44666,90,66,1
44667,161,59,1
44668,81,64,1
44671,103,79,1
44672,164,71,0
44680,45,74,0
44682,76,59,0
44684,125,84,0
44687,146,51,0
44688,136,59,1
44689,129,40,0
44699,56,36,1
44700,138,55,0
44703,108,57,0
44707,144,72,0
44708,132,55,0
44709,88,74,0
44712,178,60,1
44718,110,67,1
44723,99,99,0
44729,53,76,0
44731,127,83,0
44737,94,58,0
44738,158,63,1
44743,106,63,1
44743,84,64,1
44750,82,64,1
44750,86,64,1
44750,37,65,0
44751,63,66,1
44752,112,69,1
44755,109,69,1
44756,80,69,1
44759,159,61,1
44761,180,61,1
44763,57,47,1
44764,53,75,0
44770,122,85,0
44771,88,75,0
44772,156,62,1
44773,158,62,0
44775,41,62,0
44777,39,48,0
44791,174,70,0
44792,39,70,1
44796,117,85,0
44797,39,85,0
44797,194,85,1
44800,133,48,0
44804,173,53,0
44806,82,76,0
44807,132,80,0
44808,64,67,1
44809,189,67,0
44809,164,70,0
44811,104,98,0
44816,105,96,0
44817,147,52,1
44821,44,59,0
44829,66,76,0
44835,101,65,1
44837,66,65,1
44837,90,65,1
44838,34,48,0
44843,40,62,0
44844,58,93,0
44846,184,58,1
44850,101,64,1
44851,106,64,1
44852,122,36,1
44853,75,59,0
44854,72,71,1
44855,146,46,1
44859,171,63,1
44860,107,63,1
44860,188,63,1
44878,59,97,1
44881,100,97,0
44882,147,51,0
44892,193,66,0
44904,100,37,0
44916,22,85,0
44917,57,93,1
44923,85,68,1
44924,108,60,1
44927,147,60,1
44927,147,58,0
44928,148,57,0
44930,139,57,1
44931,57,76,0
44931,101,76,0
44931,183,68,0
44932,88,64,1
44933,110,63,1
44935,145,72,0
44944,35,67,0
44947,45,69,1
44953,39,49,0
44953,20,6,1
44958,20,6,1
44958,94,75,0
44962,159,70,0
44964,90,64,1
44965,169,64,1
44965,195,64,0
44966,128,20,1
44966,56,76,0
44969,103,77,0
44971,133,47,0
44974,120,85,0
44977,31,45,1
44978,162,60,1
44979,168,60,1
44980,83,17,1
44980,82,75,0
44984,179,61,1
44992,142,71,0
44993,49,79,0
44994,61,68,1
44996,64,68,1
44996,92,75,0
44998,35,42,1
45001,35,54,1
45008,183,58,1
45016,131,58,1
45020,165,69,0
45021,39,55,0
45028,162,62,1
45029,47,82,0
45030,65,65,1
45030,102,82,1
45033,154,65,1
45034,41,51,1
45036,87,68,1
45037,72,78,0
45041,140,56,1
45042,44,82,0
45043,107,57,0
45047,173,70,0
45054,184,69,0
45055,169,59,1
45056,165,59,1
45057,87,58,0
45057,128,62,0
45059,101,83,1
45061,58,73,1
45062,44,85,0
45067,78,76,0
45069,42,66,1
45072,66,66,1
45072,103,63,1
45086,193,65,0
45100,144,53,0
45101,171,61,1
45102,172,61,1
45106,44,57,1
45109,36,57,1
45110,137,55,0
45116,145,52,0
45122,130,59,1
45127,137,59,1
45127,78,64,1
45137,165,64,1
45138,129,82,0
45140,77,76,0
45144,111,60,1
45145,136,59,1
45146,69,76,0
45157,134,20,1
45160,67,68,1
45162,42,83,0
45164,76,77,0
45165,177,70,0
45168,102,54,0
45169,37,61,0
45172,177,60,1
45173,179,60,1
45174,35,43,1
45175,29,43,1
45175,37,55,0
45179,178,69,0
45182,94,69,1
45183,117,94,0
45187,43,58,1
45192,147,101,1
45194,112,60,1
45195,86,60,1
45195,183,61,1
45199,217,36,1
45200,116,85,0
45208,46,84,0
45213,96,57,0
45217,45,58,0
45218,138,62,1
45223,90,62,1
45224,163,62,1
45224,100,57,0
45224,41,58,0
45226,175,58,1
45227,41,85,0
45228,184,61,1
45229,110,84,0
45229,185,61,1
45233,172,70,0
45234,144,57,0
45235,89,75,0
45237,136,29,0
45238,59,68,1
45241,85,64,1
45242,167,70,0
45243,101,87,0
45247,80,67,1
45248,58,67,1
45248,56,67,1
45253,102,85,0
45256,163,58,1
45257,179,58,1
45257,123,41,1
45259,162,53,0
45259,185,68,0
45265,85,76,0
45269,84,40,1
45271,70,71,0
45279,113,57,1
45282,49,57,1
45283,41,68,1
45290,118,44,1
45290,93,68,1
45293,91,65,1
45294,190,65,0
45294,116,52,1
45295,144,52,0
45295,126,26,1
45296,121,47,1
45298,136,47,1
45300,123,85,0
45300,105,95,0
45301,111,62,1
45305,153,71,0
45305,194,62,1
45307,104,96,0
45312,43,50,1
45317,41,50,1
45317,104,77,0
45318,45,61,1
45320,50,57,1
45326,103,57,0
45327,33,56,0
45329,129,63,0
45331,47,56,1
45332,47,60,0
45333,83,76,0
45334,60,34,1
45335,81,76,0
45336,36,62,0
45337,115,61,0
45338,130,81,0
45340,37,60,0
45342,74,77,0
45342,136,55,0
45344,68,76,0
45348,43,85,0
45353,181,69,0
45354,143,53,0
45355,149,51,1
45360,70,72,1
45363,84,63,1
45364,191,63,1
45365,189,63,1
45365,104,64,1
45370,37,72,0
45371,58,76,0
45372,131,81,0
45373,122,84,0
45375,96,76,0
45376,82,59,0
45379,167,53,0
45384,126,83,0
45385,29,88,0
45388,66,88,1
45388,39,50,0
45397,142,59,0
45399,163,71,0
45400,68,71,1
45401,97,73,0
45404,109,90,0
45405,70,76,0
45410,60,95,1
45410,71,66,1
45411,27,74,1
45415,38,59,0
45416,148,54,0
45425,103,91,0
45426,145,57,0
45427,55,57,1
45428,59,67,1
45439,171,70,0
45444,167,63,0
45452,76,76,0
45453,85,75,0
45455,100,58,0
45458,64,66,1
45460,118,45,1
45462,45,54,0
45464,136,50,1
45467,56,50,1
45469,39,86,0
45469,176,60,1
45475,153,60,1
45475,79,62,1
45486,96,75,0
45487,62,76,0
45488,90,74,0
45491,95,75,0
45495,103,64,1
45496,92,64,1
45496,108,77,0
45499,20,6,1
45499,20,6,1
45500,108,83,0
45505,149,54,0
45507,132,59,1
45513,35,65,1
45514,135,26,1
45515,60,84,1
45517,40,58,0
45523,121,85,0
45531,38,70,1
45532,166,58,1
45533,55,75,0
45538,59,51,1
45543,40,51,1
45543,74,76,0
45544,79,66,0
45547,99,96,0
45551,95,57,0
45553,88,61,1
45553,97,97,0
45555,163,61,1
45556,88,61,1
45561,166,64,1
45566,157,71,0
45568,132,19,1
45575,131,19,1
45575,78,104,0
45577,58,93,0
45580,126,82,0
45581,228,56,1
45583,149,72,0
45584,84,58,0
45585,61,94,1
45586,159,59,1
45587,167,59,1
45587,163,59,1
45588,86,68,1
45589,128,83,0
45592,54,57,1
45597,136,59,1
45598,129,59,1
45599,38,45,1
45600,136,20,1
45601,125,27,1
45606,81,28,1
45608,157,60,1
45614,72,76,0
45615,65,81,1
45616,185,58,1
45617,190,58,1
45618,182,58,1
45618,95,66,1
45619,42,55,0
45619,117,48,1
45622,38,55,0
45630,142,56,1
45637,179,56,0
45638,45,56,1
45638,183,69,0
45639,77,69,1
45639,68,59,0
45640,35,63,0
45642,93,75,0
45642,102,63,1
45643,136,80,0
45648,135,37,0
45649,167,62,0
45650,195,62,1
45650,158,71,0
45652,99,77,0
45653,112,84,0
45657,63,65,1
45659,76,65,1
45659,123,84,0
45661,97,58,0
45663,138,58,1
45664,162,71,0
45666,102,96,0
45668,147,72,0
45672,41,75,0
45673,45,60,1
45674,137,50,1
45677,145,50,1
45678,85,111,1
45678,143,72,0
45684,77,77,0
45685,147,47,1
45689,150,71,0
45690,96,99,0
45692,99,76,0
45694,34,57,1
45696,33,57,1
45697,119,85,0
45699,79,68,1
45700,79,76,1
45701,79,76,0
45701,46,83,0
45701,103,99,0
45703,59,58,0
45704,195,65,0
45705,68,65,1
45709,105,87,0
45710,59,87,1
45710,185,69,0
45712,109,59,1
45714,38,48,0
45718,109,79,1
45721,40,85,0
45725,104,97,0
45726,163,54,0
45727,48,70,1
45728,134,50,1
45729,141,50,1
45730,139,59,0
45731,107,59,1
45732,76,56,0
45733,139,76,0
45734,97,76,0
45735,62,58,0
45737,58,73,1
45738,51,57,1
45739,144,62,1
45739,109,62,1
45740,182,68,0
45745,69,68,1
45746,133,20,1
45747,35,49,0
45750,126,63,0
45750,69,71,0
45752,122,34,1
45753,60,94,1
45761,63,76,0
45762,150,72,0
45764,148,52,1
45772,35,57,1
45775,42,65,1
45777,156,71,0
45779,182,70,0
45780,140,53,0
45789,212,77,1
45790,51,77,0
45790,71,72,1
45791,155,71,0
45792,49,80,0
45795,175,61,1
45797,73,76,0
45801,169,60,1
45803,150,60,1
45804,101,99,0
45804,192,60,1
45805,194,65,0
45806,135,19,1
45809,71,76,0
45810,112,59,1
45811,156,54,0
45814,105,63,1
45815,96,63,1
45816,34,42,1
45817,158,62,0
45818,137,56,0
45821,83,64,1
45822,43,64,1
45827,141,73,0
45828,139,73,1
45829,38,60,0
45834,95,19,0
45837,41,66,1
45842,184,61,1
45847,173,61,1
45848,152,71,0
45848,66,77,0
45856,48,56,1
45861,144,58,0
45867,72,77,0
45871,86,96,1
45872,1,6,1
45873,69,72,1
45875,160,71,0
45877,101,55,0
45878,114,53,1
45879,174,53,0
45883,138,50,1
45883,136,77,0
45886,87,76,0
45887,135,47,1
45888,29,88,0
45889,97,74,0
45891,166,53,0
45893,54,75,0
45894,42,86,0
45895,95,99,0
45896,125,36,1
45897,54,36,1
45901,61,76,0
45902,101,39,1
45908,130,82,0
45912,162,59,1
45916,102,83,1
45917,52,57,1
45928,53,57,1
45928,40,86,0
45933,43,55,0
45937,104,63,1
45938,61,67,1
45943,74,75,0
45944,34,63,0
45945,186,59,1
45951,135,59,1
45951,132,22,0
45952,86,76,0
45953,142,53,0
45956,167,64,1
45956,107,64,1
45957,117,79,1
45962,135,79,0
45964,134,42,0
45965,156,60,1
45966,34,56,0
45970,141,59,0
45971,168,70,0
45988,100,76,0
45995,144,50,1
45996,159,71,0
46002,83,26,1
46003,84,32,1
46007,143,58,0
46012,60,67,1
46013,209,51,1
46017,166,70,0
46020,114,85,0
46023,134,79,0
46024,72,72,1
46026,75,58,0
46027,36,48,0
46027,177,58,1
46032,37,57,1
46034,61,108,1
46041,166,59,1
46043,133,59,1
46044,174,60,1
46044,130,60,1
46045,178,70,0
46046,37,48,0
46051,109,57,0
46059,136,59,1
46060,121,39,1
46060,138,59,1
46062,143,62,1
46065,84,62,1
46067,128,63,0
46069,100,63,1
46069,165,63,1
46069,42,61,0
46070,140,61,1
46075,161,71,0
46076,126,36,1
46078,125,69,1
46083,59,75,0
46083,114,69,1
46088,80,76,0
46089,149,71,0
46092,101,77,0
46099,71,58,0
46104,150,53,0
46106,118,85,0
46110,35,66,0
46111,131,59,1
46114,153,59,1
46114,39,59,0
46116,97,64,1
46117,98,99,0
46121,124,85,0
46122,133,19,1
46124,68,77,0
46125,58,65,1
46141,113,52,1
46143,146,52,1
46147,70,77,0
46149,38,72,0
46159,192,66,0
46160,101,94,0
46161,11,19,0
46165,102,77,0
46166,87,50,1
46168,112,50,1
46168,114,50,1
46168,132,57,1
46174,180,70,0
46178,122,49,0
46179,61,92,1
46180,39,64,0
46185,95,63,1
46187,61,93,1
46188,182,61,1
46189,34,43,1
46192,83,43,1
46192,182,56,0
46196,192,67,0
46197,126,62,0
46198,130,20,1
46199,165,53,0
46205,48,57,1
46207,144,55,1
46209,122,85,0
46212,40,63,0
46213,62,66,1
46214,61,66,1
46214,117,94,0
46215,58,83,1
46216,88,83,1
46217,81,75,0
46217,41,55,0
46220,87,64,1
46221,40,69,1
46223,73,71,1
46224,165,71,0
46229,117,58,1
46231,149,60,1
46232,172,59,1
46235,87,75,0
46239,175,70,0
46243,75,65,1
46250,160,62,1
46252,161,62,1
46252,148,51,1
46253,60,86,1
46254,173,71,0
46255,62,84,1
46261,169,70,0
46266,38,85,0
46271,108,63,1
46277,190,67,0
46286,140,50,1
46287,44,50,1
46289,91,66,1
46292,143,56,1
46311,112,58,1
46313,139,58,1
46314,138,78,0
46315,114,89,0
46316,139,72,0
46317,68,72,1
46318,73,59,0
46318,166,71,0
46322,65,68,1
46323,176,70,0
46328,67,70,1
46328,179,70,0
46330,172,69,0
46334,120,69,1
46335,106,94,0
46338,146,72,0
46341,116,84,0
46347,135,50,1
46361,148,72,0
46361,40,57,1
46364,36,54,1
46365,36,54,1
46372,181,60,1
46379,44,55,0
46381,137,84,0
46382,140,59,0
46387,128,59,1
46387,118,56,1
46390,46,56,1
46398,51,73,0
46402,126,84,0
46406,180,56,0
46410,141,56,1
46415,181,56,0
46417,58,68,1
46418,187,68,0
46424,60,58,0
46425,83,67,1
46426,41,67,1
46426,59,76,0
46427,58,48,1
46430,107,48,1
46432,141,57,1
46441,145,67,0
46444,151,71,0
46446,105,65,1
46453,168,65,1
46454,190,107,1
46454,37,66,0
46455,168,59,1
46456,191,59,1
46457,69,77,0
46457,38,49,0
46458,168,63,0
46463,32,55,0
46464,154,71,0
46465,180,58,1
46469,187,62,1
46474,114,80,1
46475,143,59,0
46477,168,71,0
46479,131,46,1
46480,134,41,0
46497,58,93,0
46498,43,60,0
46499,160,60,1
46500,103,81,1
46506,37,54,1
46511,64,76,0
46513,100,86,1
46520,136,59,1
46526,170,59,1
46529,184,61,1
46530,147,61,1
46531,39,61,1
46531,52,77,0
46537,99,88,1
46543,81,21,1
46544,117,85,0
46551,125,26,1
46556,58,73,1
46560,74,65,1
46561,92,65,1
46562,142,72,0
46566,54,76,0
46567,102,99,0
46568,135,20,1
46584,71,71,0
46589,129,67,1
46591,114,58,1
46592,137,59,1
46593,127,22,1
46597,124,36,1
46597,144,72,0
46598,35,48,0
46603,74,112,0
46604,38,57,1
46606,87,68,1
46607,162,70,0
46612,36,61,0
46614,169,71,0
46615,125,84,0
46624,87,45,1
46633,33,47,0
46635,178,45,0
46637,45,85,0
46639,100,77,0
46642,38,62,1
46643,179,69,0
46648,175,60,1
46650,90,75,0
46655,115,85,0
46656,75,107,0
46663,110,63,1
46663,91,64,1
46665,145,71,0
46666,143,50,1
46671,58,96,1
46672,97,65,1
46673,87,83,1
46676,118,43,1
46677,131,20,1
46677,81,29,1
46681,125,29,1
46681,63,68,1
46682,127,84,0
46683,142,54,0
46688,192,65,0
46690,86,65,1
46690,143,55,1
46693,41,46,1
46695,89,94,1
46696,102,92,0
46703,38,61,0
46711,84,31,1
46719,177,47,0
46731,42,84,0
46732,54,69,1
46735,118,69,1
46737,73,110,0
46740,88,75,0
46741,172,71,0
46743,57,67,1
46744,85,68,1
46744,101,63,1
46752,30,43,1
46753,147,62,1
46754,145,62,1
46756,72,80,0
46759,50,79,0
46764,118,79,1
46764,180,60,1
46765,183,60,1
46766,59,66,1
46766,123,85,0
46769,116,51,1
46770,159,54,0
46773,86,75,0
46778,132,20,1
46782,174,70,0
46787,188,68,0
46789,84,68,1
46790,137,77,0
46791,98,76,0
46792,156,58,1
46794,113,58,1
46794,134,44,0
46795,52,76,0
46800,63,77,0
46800,115,77,0
46802,37,81,1
46803,76,78,0
46803,87,81,1
46804,103,96,0
46805,116,86,0
46806,132,81,0
46809,40,55,0
46811,45,83,0
46812,164,71,0
46820,89,64,1
46820,39,70,1
46826,37,70,1
46827,146,59,0
46832,187,59,1
46836,73,65,1
46836,34,64,0
46841,100,87,1
46845,209,51,1
46849,178,60,1
46856,151,60,1
46857,139,74,1
46872,123,33,1
46872,159,62,1
46873,155,62,1
46874,134,34,1
46874,111,62,1
46876,148,55,0
46876,82,34,1
46877,126,25,1
46879,130,67,1
46880,157,61,1
46881,60,76,0
46883,186,60,0
46886,114,54,1
46887,95,100,0
46888,67,77,0
46889,106,96,0
46890,135,31,0
46891,135,81,0
46892,171,69,0
46893,40,52,1
46895,106,64,1
46897,57,66,1
46903,49,35,1
46904,87,88,1
46905,41,58,0
46906,169,53,0
46909,102,86,0
46912,128,82,0
46917,75,110,0
46919,131,50,1
46920,48,55,0
46923,101,100,0
46924,47,83,0
46928,98,55,0
46934,105,64,1
46934,36,64,1
46937,120,39,1
46937,186,69,0
46939,80,69,1
46940,147,101,1
46943,145,49,1
46945,133,45,0
46947,39,55,0
46948,103,78,0
46956,184,69,0
46959,124,69,1
46960,109,63,1
46961,145,72,0
46971,108,20,1
46972,50,58,1
46974,50,58,1
46975,85,40,1
46976,177,70,0
46978,44,70,1
46979,129,60,1
46979,89,75,0
46980,114,62,0
46982,146,62,1
46983,110,62,1
46983,149,54,0
46986,42,49,1
46989,178,67,0
46990,182,69,0
46992,36,66,0
46993,87,49,1
46994,108,59,1
46994,42,49,1
46999,136,59,1
46999,36,62,0
47005,89,74,0
47007,127,23,1
47011,51,78,0
47015,33,44,1
47029,67,76,0
47033,92,75,0
47037,40,49,0
47040,139,75,0
47044,43,82,0
47046,129,19,1
47049,37,63,1
47050,43,63,1
47050,119,63,0
47051,101,98,0
47057,105,83,0
47059,72,59,0
47062,140,60,0
47064,145,60,1
47065,38,64,0
47065,65,75,0
47068,121,84,0
47069,94,75,0
47071,42,57,0
47074,59,96,1
47075,150,62,1
47078,151,62,1
47078,63,66,1
47080,45,61,1
47081,151,61,1
47081,119,64,0
47087,79,69,1
47088,190,66,0
47088,121,69,1
47093,42,55,0
47094,147,57,0
47095,53,58,1
47099,170,58,1
47099,116,58,1
47100,142,59,0
47101,69,59,0
47101,110,59,1
47101,44,59,0
47106,33,55,0
47111,110,48,1
47115,34,49,0
47121,94,65,0
47122,110,90,0
47124,107,63,1
47133,13,69,1
47134,13,69,1
47135,58,67,1
47136,135,83,0
47137,86,83,1
47139,56,97,1
47140,61,97,1
47146,216,5,1
47157,76,77,0
47159,78,76,0
47161,35,67,0
47166,189,60,1
47168,133,49,0
47169,58,49,1
47169,171,63,1
47171,135,34,0
47178,189,67,0
47180,144,71,0
47183,181,70,0
47185,127,83,0
47189,35,63,0
47190,186,68,0
47192,49,57,1
47198,117,47,1
47202,99,58,0
47202,116,58,1
47205,44,62,1
47206,184,62,1
47206,78,14,1
47210,53,75,0
47211,53,76,0
47214,76,103,0
47216,91,75,0
47218,148,71,0
47219,98,111,0
47221,169,64,1
47222,133,80,0
47223,173,59,1
47231,189,59,1
47234,42,85,0
47239,37,61,0
47240,177,61,1
47240,54,57,1
47243,112,60,1
47249,85,32,1
47253,71,65,1
47254,60,65,1
47254,75,78,0
47259,58,73,1
